blog_link,title,date,topic,label,brief,claim,fact_check,tags,claim_name_entity,claim_organisation_entity,claim_location_entity,claim_misc_entity,fact_check_name_entity,fact_check_organisation_entity,fact_check_location_entity,fact_check_misc_entity
https://www.facebook.com/100064299542535/posts/622438553242791,هل صور صرمان تظهر استهدافًا لموقع تابع لقوات الكابوت في غرب ليبيا؟ 📷🇱🇾 الحقيقة المفاجئة تكشف الحقيقة خلف الصور المضللة من سوريا في عام,2023-05-28,منوعات,غير صحيح,,,,"صحافة , اعلام",,"الكابوت
العربية","دمشق
syria
صرمان
سوريا
ليبيا",,,"الكابوت
العربية","دمشق
syria
صرمان
سوريا
ليبيا",
https://www.facebook.com/100064299542535/posts/569254881894492,تحقق: هل تم تصوير تساقط الثلوج في صحراء الجزائر؟,2023-02-24,منوعات,غير صحيح,,,,"صحافة , اعلام",ليييا,,"ليبيا
الجزائر",الله,ليييا,,"ليبيا
الجزائر",الله
https://www.facebook.com/105233207808602/posts/495524915446094,هل صورة المنتخب المصري لكرة اليد مع منتخب قوم عاد حقيقية؟,2022-04-02,منوعات,غير صحيح,,,,"صحافة , اعلام","وبوتيخارا
غيبالا","skynewsarabia
غيبالا","والأوروغواي
بولندا
مصر",بطولة كأس العالم لكرة اليد,"وبوتيخارا
غيبالا","skynewsarabia
غيبالا","والأوروغواي
بولندا
مصر",بطولة كأس العالم لكرة اليد
https://www.facebook.com/105233207808602/posts/310796840585570,حقيقة قصة سلوى حسين: هل تحمل قلبًا بلاستيكيًا؟,2021-06-15,منوعات,صحيح,,,,"صحافة , اعلام","سلوى حسين
سلوى","bbc
BBC",بريطانيا,,"سلوى حسين
سلوى","bbc
BBC",بريطانيا,
https://www.facebook.com/105233207808602/posts/223892579275997,كشف حقيقة خبر المتاجرة بالأعضاء في مستشفى بني وليد,2021-01-22,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"القاهرة
بني وليد",,,,"القاهرة
بني وليد",
https://www.facebook.com/105233207808602/posts/221494636182458,تحقق: خبر تسجيل إلكتروني في منحة 500 دينار مفبرك ويحتوي على رابط خبيث,2021-01-18,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,دينار,,,,دينار
https://www.facebook.com/105233207808602/posts/456644922667427,فحص حقيقة ادعاءات قائمة الاستقرار الوطني التي تضم إسماعيل الشتيوي وأحمد حمزة,2022-01-31,منوعات,غير صحيح,,,,"صحافة , اعلام","إسماعيل الشتيوي
حاتم بوقلة
وأحمد حمزة",,,,"إسماعيل الشتيوي
حاتم بوقلة
وأحمد حمزة",,,
https://www.facebook.com/105233207808602/posts/382574616741125,حقيقة الادعاء بشأن الهاكرز الصيني الذي تسبب في توقف خدمات فيس بوك وواتساب وانستجرام,2021-10-05,منوعات,غير صحيح,,,,"صحافة , اعلام",سن جى سو,"dailly mail
dailymail
الفيس بوك
permalink
جامعة tsinghua
FansPageHeeeeee7
لفيسبوك
وواتساب
وانستجرام
فيس بوك","بكين
الصين",permalink,سن جى سو,"dailly mail
dailymail
الفيس بوك
permalink
جامعة tsinghua
FansPageHeeeeee7
لفيسبوك
وواتساب
وانستجرام
فيس بوك","بكين
الصين",permalink
https://www.facebook.com/105233207808602/posts/132114671787122,فحص مزاعم تأكيد وكالة ناسا بتحول الأرض إلى شكل دونات,2020-05-27,منوعات,غير صحيح,,,,"صحافة , اعلام",,"nasa
وكالة
الفيسبوك
ناسا",,,,"nasa
وكالة
الفيسبوك
ناسا",,
https://www.facebook.com/105233207808602/posts/132009815130941,فحص حقيقة المنشور الذي يزعم مسابقة منظمة الصحة العالمية لربح ملايين الدولارات في فترة انتشار كورونا,2020-05-27,منوعات,غير صحيح,,,,"صحافة , اعلام",,منظمة الصحة العالمية,,كورونا,,منظمة الصحة العالمية,,كورونا
https://www.facebook.com/105233207808602/posts/131803788484877,كشف حقيقة منشورات #صاحب_الصورة: هل حقاً منشورات مزيفة؟,2020-05-26,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/105233207808602/posts/436258144706105,تسمية شارع في الرياض بإسم أبو بكر البغدادي: حقيقة أم إشاعة؟,2021-12-29,منوعات,غير صحيح,,,,"صحافة , اعلام","ابي بکر البغدادي
البغدادي
المرو بكر البغداد",داعش,"الرياض
بالسعودية
المروج",,"ابي بکر البغدادي
البغدادي
المرو بكر البغداد",داعش,"الرياض
بالسعودية
المروج",
https://www.facebook.com/105233207808602/posts/435855834746336,تحقق: هل تم تسمية شارع في السعودية باسم زعيم تنظيم داعش؟,2021-12-28,منوعات,غير صحيح,,,,"صحافة , اعلام","أبي بكر البغدادي
أَبي بكر
abu
أبوبكر البغدادي
البغدادي
وكيع","CNN
بتنظيم الدولة الإسلامية
داعش","الرياض
بالرياض
السعودية
المروج",,"أبي بكر البغدادي
أَبي بكر
abu
أبوبكر البغدادي
البغدادي
وكيع","CNN
بتنظيم الدولة الإسلامية
داعش","الرياض
بالرياض
السعودية
المروج",
https://www.facebook.com/105233207808602/posts/404591364539450,تحقق: تنويه وزارة التعليم العالي حول إيفاد التخصصات غير المهمة في صفحة مزورة,2021-11-08,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/105233207808602/posts/127664688898787,حقيقة تصريحات ماريا فان كيروف بشأن معايير تقييم سياسات الإغلاق والتباعد الاجتماعي في جائحة كورونا,2020-05-14,منوعات,تحقيقات,,,,"صحافة , اعلام",ماريا فان كيروف,"منظمة الصحة العالمية
who",,كورونا,ماريا فان كيروف,"منظمة الصحة العالمية
who",,كورونا
https://www.facebook.com/100064299542535/posts/648949860591660,حقيقة إعلان حكومة الوحدة الوطنية عن انطلاق انتخابات برلمان الأطفال في ليبيا,2023-07-12,منوعات,صحيح,,,,"صحافة , اعلام",,,ليبيا,,,,ليبيا,
https://www.facebook.com/100064299542535/posts/648293137323999,هل تم تجميد نتائج انتخابات بلدية اجدابيا؟ - تحقق من دقة التفاصيل,2023-07-11,منوعات,غير صحيح,,,,"صحافة , اعلام",,nawerny,اجدابيا,,,nawerny,اجدابيا,
https://www.facebook.com/100064299542535/posts/621561666663813,"تحقق: هل ""نورني"" موقع للتحقق من الأخبار والمعلومات المضللة؟",2023-05-26,منوعات,غير صحيح,,,,"صحافة , اعلام",نورني,,,,نورني,,,
https://www.facebook.com/100064299542535/posts/621561543330492,تصحيح الصورة المعدلة المتداولة لحادثة انهيار وادي الكوف,2023-05-26,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,,,,,
https://www.facebook.com/100064299542535/posts/513961724090475,فحص صورة المنشورة لجسر العاصمة الروسية موسكو وتحقق من صحتها,2022-12-09,منوعات,غير صحيح,,,,"صحافة , اعلام",,"Russian
snopes",Moscow,,,"Russian
snopes",Moscow,
https://www.facebook.com/100064299542535/posts/648954350591211,هل انطلقت فعلاً انتخابات الأطفال في ليبيا؟,2023-07-12,منوعات,صحيح,,,,"صحافة , اعلام",,nawerny,ليبيا,,,nawerny,ليبيا,
https://www.facebook.com/105233207808602/posts/400526908279229,تحقق: هل تم بيع شحمة الأذن بمليون دولار؟,2021-11-01,منوعات,غير صحيح,,,,"صحافة , اعلام","Wong Dr
Redud Earlobe",,,دولار,"Wong Dr
Redud Earlobe",,,دولار
https://www.facebook.com/105233207808602/posts/121649259500330,تحذير منظمة الصحة العالمية من تداعيات ظهور فيروس كورونا المستجد في ليبيا: حقيقة أم إشاعة؟,2020-04-28,منوعات,غير صحيح,,,,"صحافة , اعلام","المنظري
أحمد المنظري","لمنظمة الصحة العالمية
منظمة الصحة العالمية","سوريا
واليمن
وسوريا
ليبيا
وليبيا","كورونا
الله","المنظري
أحمد المنظري","لمنظمة الصحة العالمية
منظمة الصحة العالمية","سوريا
واليمن
وسوريا
ليبيا
وليبيا","كورونا
الله"
https://www.facebook.com/105233207808602/posts/126563852342204,كشف حقيقة الفيديو المزعوم عن ظاهرة غريبة في سماء السعودية,2020-05-11,منوعات,غير صحيح,,,,"صحافة , اعلام",,نورني,"ماليزيا
السعودية
ليبيا",,,نورني,"ماليزيا
السعودية
ليبيا",
https://www.facebook.com/105233207808602/posts/132439488421307,حقيقة مقتل المهاجرين في مزدة: ماذا حدث في الحادثة الفظيعة بليبيا؟,2020-05-28,منوعات,صحيح,,,,"صحافة , اعلام",,,"ليبيا
مزدة",,,,"ليبيا
مزدة",
https://www.facebook.com/100064299542535/posts/658168576336455,فحص صحة الصورة المزعومة لقدم ميسي بمقاس 15,2023-07-30,منوعات,غير صحيح,,,,"صحافة , اعلام",ميسي,nawerny,,,ميسي,nawerny,,
https://www.facebook.com/NawernyLy/posts/pfbid02akBavwnoarycQ4mNqNod4kCbDW8h9zXQiAaPpxoiXmdeRF6e2KUNtE2EKraArod1l,هل ليبيا هي الموطن الوحيد للجمبري الأحمر الجامبو؟ - تحقق من الادعاءات,2023-07-31,منوعات,غير صحيح,,,,"صحافة , اعلام",,,ليبيا,,,,ليبيا,
https://www.facebook.com/NawernyLy/posts/pfbid04QbEenQB8ETVmBEdXU5bMMJSsY6Qknvc1ASSyG3bxLMQsAusH43Bq24AEG5NkN8Hl,تحقق من ادعاء العثور على جسد مستذئب في اليمن,2023-08-01,منوعات,غير صحيح,,,,"صحافة , اعلام",,nawerny,اليمن,,,nawerny,اليمن,
https://www.facebook.com/NawernyLy/posts/pfbid02NM9JYacfCYnr9Ffn4SnsNJQJNvjkrJUNkpcupxFtitUn3nMw9KCxwvK5v5LMbjzQl,فحص حقيقة فيديو شجار بين ليبي وتركي,2023-08-03,منوعات,غير صحيح,,,,"صحافة , اعلام",,nawerny,,,,nawerny,,
https://www.facebook.com/NawernyLy/posts/pfbid0Th5nQyTDLxcpTTtUXMTPW9Y4QRynMXCpvz11DrCg2c2Ub1GKtdAbXQsXczXmK2owl,هل تم عزف الكمان في عشاء في أحد أفراح بنغازي؟ تحقق من الادعاءات المضللة,2023-08-10,منوعات,ساخر,,,,"صحافة , اعلام",,nawerny,بنغازي,,,nawerny,بنغازي,
https://www.facebook.com/NawernyLy/posts/pfbid0bh7iWsgW9bjCWsbakJMx5bUosmNu4p7Gai7cf36CqHio21zoy2Rnke4PSeZ4qFNLl,فحص حقيقة مقطع الفيديو الذي يزعم حرق فتاة إسرائيلية من قبل قوات حماس,2023-10-04,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"فلسطينhttps
غواتيمالا
غزة",,,,"فلسطينhttps
غواتيمالا
غزة",
https://www.facebook.com/NawernyLy/posts/pfbid01TEsbZaggANY5LiqPQp2g1VgTdsDbJUzFVxMpU1jVrKcToAvezf2ZBxGRLmRLGrXl,فحص حقيقة توصية مفبركة حول تعديل سعر صرف الدينار الليبي,2024-01-18,منوعات,غير صحيح,,,,"صحافة , اعلام",,,,"الدولار
الدينار",,,,"الدولار
الدينار"
https://www.facebook.com/NawernyLy/posts/pfbid02ntv6Am6UMeD5As1dHDm1NgW1AqkK3JeDLCKrJbwJsDv2XvzyKqkTLqFGzmZzpDgcl?__cft__[0]=AZX_7OJ41yjjEBNA1NsXwfWy6v8r7rb7gg2tgzYa67k2dhPxuoUqbuPRtXDT_aoDP8ZxiaIdZYtyVvLRBRYroNhejW4rJ2muN4nuFEZR2yHo4xE5yRuZiRN-q73d5bY5Qe1bdSbfmUdHzONxLkvweSRkVqHUPDqbrK4qTSFlHHnSfmR5g9fj0_6EOMGR-7-CSH2Bo3qdFR5IVG_Ow2LzEP2K&__tn__=%2CO%2CP-R,فحص حقيقة ادعاء شحن بطاقة الأغراض الشخصية بأسعار غير صحيحة,2024-01-21,منوعات,غير صحيح,,,,"صحافة , اعلام",,,طرابلس,"دولار
الدولار
دينار",,,طرابلس,"دولار
الدولار
دينار"
https://www.facebook.com/NawernyLy/posts/pfbid0eCoYcU8xS7uZ3cmhGM4zP8myhJNkozpvQ6m9UckfxmAYN9mLcWoExpCVndnb2AyDl,هل ظهر وباء يسمى الوباء إكس؟ - الحقيقة وراء التسمية واستراتيجية منظمة الصحة العالمية,2024-01-26,منوعات,غير صحيح,,,,"صحافة , اعلام",,منظمة الصحة العالمية,,إكس,,منظمة الصحة العالمية,,إكس
https://www.facebook.com/NawernyLy/posts/pfbid034s1zMPFJvuQW4o5DXdKTEXm1d4uKkuvaowqpwEDRuAdAmjJv674CTdYpqNxmKhgzl,حقيقة ادعاء بدء منظومة 10 آلاف دولار في استقبال الطلبات,2024-01-26,منوعات,غير صحيح,,,,"صحافة , اعلام",,مصرف ليبيا المركزي,,دولار,,مصرف ليبيا المركزي,,دولار
https://www.facebook.com/NawernyLy/posts/pfbid0dYUDp6axjeChDpRB92uAGD5S7pA8BUKYJqbWVdRAy6pLMbb2gP5ctKw5GEGjtMWdl,حقيقة نفي عماد السايح حول ادعاء اختراق المفوضية الوطنية العليا للانتخابات,2024-01-30,منوعات,غير صحيح,,,,"صحافة , اعلام","السايح
عماد السايح","نورني
الأمم المتحدة",,,"السايح
عماد السايح","نورني
الأمم المتحدة",,
https://www.facebook.com/NawernyLy/posts/pfbid0fxuz6jB8cr67YrUfw78yv1uD8BoumycbZ4rY94Mw6uJyRw1KkukEyaRCi2eRbAATl,تحقيق حقيقة الفيديو المفبرك لـ خميس القذافي على مواقع التواصل الاجتماعي,2024-02-12,منوعات,غير صحيح,,,,"صحافة , اعلام","خميس القذافي
عمران خان",,باكستان,,"خميس القذافي
عمران خان",,باكستان,
https://www.facebook.com/NawernyLy/posts/pfbid02G5N8RVbNoR3co2MwxNX6Dqsv9jJs5r86mpFkzZ6zX6MXBbnCDTaf61PA5a4QfkgJl?__cft__[0]=AZXLrCoUjUZM0u-CUyshUDbZHeK5o2Gg6pfSsp1pRGNIyiWzrDBzgECY6SLHUY6mUpB7QqkDwkwhjk-Ow9kgo2v5Les9fh9AOO4QRuAWd87KxZuqC0vaSPoNCP5Vy_R_qAJbr7CX54G22S5vzb5IxPH3KCdX4COCp61imVCwo2aRaPjbmNS07S3FWCGjs0GQL2zEfQDK3RbdJAcAyB097OHM&__tn__=%2CO%2CP-R,كشف حقيقة حساب فيسبوك ينشر منشورات احتيالية,2024-04-09,منوعات,صحيح,,,,"صحافة , اعلام",,"الفيسبوك
فيسبوك",,,,"الفيسبوك
فيسبوك",,
https://www.facebook.com/NawernyLy/posts/pfbid0u5tcv9oqLbkkxj95BTnhP2dFckmvt1ogB1sbjHxpFGoM6BEHYGdVvGzhtiFbe4hKl,فحص حقيقة مقاطع الفيديو التي تظهر العمالقة باستخدام تقنيات الذكاء الاصطناعي,2024-04-13,منوعات,غير صحيح,,,,"صحافة , اعلام",,TikTok,,,,TikTok,,
https://www.facebook.com/NawernyLy/posts/pfbid02En1YHeptE3Z2reMhvb1Su48aUXn76nuqiAx5iUYVJJBTvUM6jkqU7ijvuE5csvgtl?__cft__[0]=AZXmNF0mrsZj_sduylidy4xN92-snUpTESX58ZQlEHk3YNMHjzTXI7mmyvX5sqEzbMrYQRTVV0Mzqzq2iS9x4uNa1iU89FLMhM6KnoNf6cQ0kjNO9I6i6FHletqOjomSSCm_JWO1zSBKyam87AbEvwtoH2GEpPRnbCr-JxeB7tlSt65eGUbWfPKYGSN8sJTdggo3-Fx65kNL85jiPGle2yaG&__tn__=%2CO%2CP-R,تصحيح: الصورة المعدلة لوزيرة الخارجية الليبية بتقنية face swap,2024-04-15,منوعات,تحقيقات,,,,"صحافة , اعلام","woman
نجلاء المنقوش",shutterstock,,,"woman
نجلاء المنقوش",shutterstock,,
https://www.facebook.com/NawernyLy/posts/pfbid02A6QRFcoPNWStRnhMSG2LDqyDX5dgUVvQMRqfAAYJPZBMm2BkpHPhmdBVNu6JMvfrl?__cft__[0]=AZXj2ZWYQ9CNxDtKiw9ZjRAQv4nXEm-vJCOXK_Phi5tsp5g67_MzAieH7AT3gTLidef0IAdJlGY4suohH8fEcwI5sgcBWjwGNgpQL0GAnaic4Gi17E3k843fn16gUA-23co6vii7g9r8_tPrPVLj7IeiHmnaW_wEqOJE50EFA3jHSFPAYuCiiVMeMe8sHS7BRrOBFa7SWuLEK1ZrooykipnI&__tn__=%2CO%2CP-R,تفنيد مزاعم تداول صورة لعريس من مدينة إجدابيا,2024-04-15,منوعات,غير صحيح,,,,"صحافة , اعلام","نورني
لؤي النقيب",,"ليبيا
إجدابيا
الإسكندرية
مصر",,"نورني
لؤي النقيب",,"ليبيا
إجدابيا
الإسكندرية
مصر",
https://www.facebook.com/NawernyLy/posts/pfbid0HNcSeMWFsuwZWhCivXA6yCuhbXvZChcGpYtPFmTcznScfjRPc9vxQnJt3Ze95Pedl?__cft__[0]=AZUpvChOw-ZMOhSadB7cCrImJ7CkHUnMgoC70A9swRr4ZUrpuEAEH1YvDCYB1YLT9KpnGDAiBBW0XArtpPDu1rgzuWJWjG3-e6-i5voBNUaUn_BVU3q6zHzgxkxanwFm5HZa8g3e8juEUTBb2ondFhByAjM1FbPdsdsYd9yq3UmRoSZPrVzL5hJmMwbGtmco0AJbI6EPOzgyuaFnrSBBuEe3&__tn__=%2CO%2CP-R,حقيقة ادعاء اكتشاف كنوز في منطقة السلماني في بنغازي,2024-04-18,منوعات,غير صحيح,,,,"صحافة , اعلام","san
لكنز سانماميليانو",visittuscany,"ليبيا
بنغازي
السلماني
إيطاليا",,"san
لكنز سانماميليانو",visittuscany,"ليبيا
بنغازي
السلماني
إيطاليا",
https://www.facebook.com/NawernyLy/posts/pfbid0i9bfb4JoNEbaJ94MXzrkVgxGgP4BF6ExsgXQU8j3zQAvwMYUqsHsncXK19Gibhzvl,كشف حقيقة مقطع الفيديو الذي يزعم وجود عنصر فاغنر في مدينة سوسة الليبية,2024-04-19,منوعات,غير صحيح,,,,"صحافة , اعلام",ديمتري ديوفيكين,"Cyrenaic Teaching Hospital
ف
فاغنر
قورينا","سوسة
ليبيا",,ديمتري ديوفيكين,"Cyrenaic Teaching Hospital
ف
فاغنر
قورينا","سوسة
ليبيا",
https://www.facebook.com/NawernyLy/posts/pfbid071X5gsSi8h3iaSQgtoAoyUZNuNmjyDaKoT1jVci97SdKy4BizRLAdfbhfqAQBxtcl,فحص حقيقة صورة سيارة السيدة في شارع فينيسيا في بنغازي,2024-04-25,منوعات,غير صحيح,,,,"صحافة , اعلام",,,"بفلوريداالرابط
أمريكا
فينيسيا
بنغازي
فلوريدا
ليبيا",,,,"بفلوريداالرابط
أمريكا
فينيسيا
بنغازي
فلوريدا
ليبيا",
https://www.facebook.com/NawernyLy/posts/pfbid0G86YTnMuSbt5LrvieXHCQbPzqqqoTTxJDsh6nUEnBbq4pkeL8ygnriTh4STs6BsLl,هل العربية أصبحت لغة رسمية في السنغال؟ تحقق من الادعاء الزائف,2024-05-02,منوعات,غير صحيح,,,,"صحافة , اعلام",,"نورني
FactCheck",السنغال,,,"نورني
FactCheck",السنغال,
https://www.facebook.com/NawernyLy/posts/pfbid024enbWfycYPkqi9nQjKiDpsj6fVe5S5tyyV1pk1sN5C2gZhP2wMu8wpEa6kYC1Wdil,فحص حقيقة ادعاء طائر السمن المدغشقري وصورته المزيفة,2024-05-04,منوعات,غير صحيح,,,,"صحافة , اعلام",,,مدغشقر,اكسبلور,,,مدغشقر,اكسبلور
